GivenName,Surname,StreetAddress,City,ZipCode,CCType,CCNumber,CVV2,CCExpires,Birthday
Bartalan,Fazekas,Nyár utca 1.,Máhomfa,8960,MasterCard,5250907469580783,173,8/2018,4/26/1930
Éva,Tamás,Bem rkp. 98.,Aszaló,3841,Visa,4532425480935186,822,12/2015,11/8/1936
Agi,Berta,Izabella u. 27.,Hetyefô,8344,Visa,4539946522130596,449,3/2015,2/17/1988
Paliki,Gyarmathi,Veres Pálné u. 78.,Murony,5672,Visa,4916856257983007,205,2/2017,10/15/1950
Rezsõ,Gáll,Erzsébet krt. 14.,Kápolnásnyék,2475,Visa,4916613273793633,430,9/2016,4/5/1968
Hajnalka,Majer,Victor Hugo u. 55.,Vönöck,9516,Visa,4916845280452767,920,10/2016,3/21/1993
Fanni,Schmid,Hegedûs Gyula utca 79.,Nôtincs,2610,MasterCard,5480292693736226,290,3/2015,5/4/1934
Márk,Timár,Kossuth Lajos u. 81.,Dinnyeberki,7683,MasterCard,5302981817669919,553,1/2016,8/16/1948
Kelemen,Makai,Csavargyár u. 8.,Kútfej,8878,Visa,4716977526297813,619,2/2017,1/13/1941
Kaplony,Lovas,Victor Hugo u. 50.,Egervölgy,9684,Visa,4556150419404994,063,8/2015,5/23/1938
Benedek,Miklós,Kossuth Lajos u. 50.,Pécsvárad,7720,MasterCard,5258101569940475,518,1/2019,7/22/1942
Zizi,Lázár,Victor Hugo u. 45.,Zsédeny,9631,MasterCard,5167811045195581,103,10/2018,1/18/1988
Krisztina,Herczegh,Kárpát u. 89.,Gecse,8543,Visa,4929093353651776,731,3/2015,2/25/1944
Jolan,Lovas,Wesselényi u. 27.,Mosonszentjános,9241,MasterCard,5199047503345911,545,7/2019,12/23/1955
Rikard,Elek,Bem rakpart 14.,Jánd,4841,MasterCard,5585957347063144,445,7/2016,5/14/1939
Regõ,Seres,Hegyalja út 65.,Hajdúnánás,4080,MasterCard,5444831305073661,769,2/2017,2/20/1968
Kinga,Herczegh,Izabella u. 37.,Zalaköveskút,8354,MasterCard,5162209179941364,181,11/2019,7/30/1942
Bela,Timár,Síp utca 94.,Fót,2153,Visa,4532616318784594,994,8/2015,6/1/1932
Adojan,Bencze,Baross tér 51.,Sajókeresztúr,3791,MasterCard,5309563038679522,518,2/2019,8/7/1974
Vicuska,Urbán,Apor Péter u. 82.,Besenyszög,5072,Visa,4916090085533293,422,10/2018,4/14/1935
Liliána,Bertha,Teréz krt. 4.,Seregélyes,8111,Visa,4556072621623155,133,2/2017,5/14/1944
Borka,Makai,Teréz krt. 23.,Istvándi,7987,MasterCard,5421620879620040,512,7/2019,3/13/1957
Moricz,Sebeôk,Belgrád rkp. 85.,Torony,9791,Visa,4532939107034181,616,12/2019,1/15/1959
Vincze,Siposs,Erzsébet krt. 35.,Velence,2481,MasterCard,5567069647201325,323,10/2016,7/5/1957
Etilka,Pásztor,Kossuth Lajos u. 71.,Znegôvárkony,7722,Visa,4532590011996997,719,8/2017,3/31/1931
Erzebet,Keresztes,Veres Pálné u. 31.,Kétsoprony,5674,MasterCard,5236869170326659,554,3/2017,12/6/1965
Upor,Csapó,Apáczai Csere János u. 55.,Zabar,3124,Visa,4485906114876018,833,3/2018,11/29/1945
Agi,Pethô,Kárpát u. 70.,Kup,8595,Visa,4929836656111827,876,7/2017,7/22/1969
Blanka,Deák,Árpád fejedelem útja 13.,Pócsmegyer,2017,MasterCard,5292845748569369,164,12/2018,9/9/1942
Boldizsar,Márkus,Baross tér 9.,Kánó,3735,MasterCard,5321859574697728,768,7/2018,9/9/1939
Zádor,Bernáth,Kálmán Imre u. 87.,Nemesvid,8738,MasterCard,5120149783365116,676,6/2017,11/23/1944
Cintia,Kelemen,Bem rkp. 94.,Abaújkér,3882,MasterCard,5184167375481698,995,9/2016,1/16/1977
Agoti,Bencik,Teréz krt. 83.,Tabajd,8088,MasterCard,5189084308261896,069,3/2017,11/13/1966
Mór,Baranyi,Agip u. 19.,Kovácshida,7847,Visa,4716552334225072,488,1/2015,8/27/1976
Adelbert,Márkus,Bem rkp. 21.,Óhuta,3936,Visa,4916998715852950,862,5/2018,3/1/1978
Marton,Ferencz,Apor Péter u. 5.,Kishódos,4977,Visa,4556794310048192,864,7/2019,10/27/1965
Donát,Hofmann,Hegedûs Gyula utca 10.,Penc,2614,Visa,4539390624142946,290,11/2017,5/3/1950
Csenger,Majer,Budaörsi út 97.,Döge,4495,Visa,4716539418807255,971,6/2017,10/28/1969
Patony,Vince,Agip u. 43.,Révfalu,7967,Visa,4916655566311128,586,12/2016,8/7/1980
Ferko,Turi,Csabai kapu 85.,Budapest,1053,Visa,4716425444149419,463,5/2016,10/31/1991
Sasa,Havass,Eötvös út 53.,Toponár,7461,Visa,4916830993486708,850,4/2015,4/7/1983
Varsàny,Szölösi,Tompa u. 55.,Bedô,4128,MasterCard,5507741578113900,693,10/2017,6/9/1982
Géza,Szegedy,Erzsébet tér 29.,Tarnaszentmiklós,3382,MasterCard,5506699589664157,274,2/2017,7/17/1959
Barbara,Mauer,Belgrád rkp. 25.,Kenéz,9752,Visa,4485767064184526,968,9/2019,9/7/1962
Géza,Jónás,Budaörsi út 11.,Székely,4534,MasterCard,5535662365905603,290,9/2018,6/10/1932
Hont,Lantos,Wesselényi u. 82.,Pusztacsalád,9373,MasterCard,5399530271136289,320,11/2016,12/27/1964
Cseke,Gombos,Bem rakpart 91.,Komlódtótfalu,4765,MasterCard,5533966918872208,509,11/2015,4/10/1971
Rezsõ,Kálmán,Hegedûs Gyula utca 55.,Tokod,2532,Visa,4556260919427237,012,9/2018,12/12/1980
Roza,Szepesy,Munkácsy Mihály út 83.,Ácsteszér,2887,MasterCard,5225629230661005,545,10/2017,6/15/1959
Julcsa,Pusztay,Victor Hugo u. 79.,Kemenessömjén,9517,MasterCard,5487269903139345,485,9/2016,1/10/1988
Natália,László,Hegyalja út 99.,Nagypród,4074,Visa,4485399340709585,557,3/2016,11/5/1972
Norbert,Szöllôs,Hegyalja út 15.,Viss,3956,Visa,4716671285054065,495,2/2015,4/4/1931
Nusa,Markó,Bécsi utca 8.,Mérges,9136,Visa,4532486092773878,236,7/2018,2/14/1945
Karola,Györfy,Nyár utca 83.,Alsószenterzsébet,8973,Visa,4556619395118752,549,6/2017,6/21/1983
Gedeon,Miklós,Bem rakpart 50.,Csengersima,4743,MasterCard,5599359860002183,710,1/2019,3/20/1940
Gréta,Sós,Nyár utca 16.,Csertalakos,8951,MasterCard,5228926496066896,112,1/2015,6/7/1985
Viktoria,Siposs,Csabai kapu 65.,Budapest,1132,MasterCard,5159164362649719,018,3/2017,7/21/1962
Regõ,Dobos,Erzsébet krt. 8.,Tokod,2531,MasterCard,5265422063989128,256,10/2016,6/23/1932
Kardos,Tarr,Király u. 53.,Pusztaszôlôs,5949,MasterCard,5318295078047406,755,4/2018,8/10/1955
Henrietta,Kovács,Kis Diófa u. 45.,Szarvaskend,9913,Visa,4916751246168655,636,12/2016,3/5/1971
Martuska,Mezei,Kis Diófa u. 54.,Molnaszecsôd,9912,MasterCard,5382270784971497,866,12/2019,11/21/1970
Péter,Sebestyén,Budaörsi út 41.,Kántorjánosi,4335,MasterCard,5355338474381195,351,8/2015,8/16/1966
Richárd,Baranyay,Síp utca 37.,Sülysáp,2241,Visa,4716661934595576,453,7/2019,9/7/1963
Zaránd,György,Dózsa György út 86.,Miskolc,3509,Visa,4485147722938037,627,3/2016,10/7/1948
Agoti,Szöts,Wesselényi u. 26.,Sopronnémeti,9325,MasterCard,5477176799206025,067,10/2019,7/15/1930
Fruzsina,Kurucz,Eötvös út 32.,Szabás,7544,Visa,4539919004376326,461,4/2017,10/12/1943
Rykus,Márkus,Kálmán Imre u. 1.,Kilimán,8774,MasterCard,5396699025152075,272,9/2015,9/21/1969
Ferike,Boda,Munkácsy Mihály út 24.,Oroszlány,2840,MasterCard,5242626821316303,853,6/2019,8/26/1994
Nándor,Vincze,Erzsébet krt. 80.,Bajna,2525,MasterCard,5205018953817453,014,8/2019,12/12/1933
Ákos,Vörös,Agip u. 89.,Felsôszentmárton,7968,Visa,4485220078964897,984,2/2017,12/15/1976
Lukacs,Végh,Szent Gellért tér 22.,Sajóvámos,3712,Visa,4916790412969793,676,10/2018,1/17/1960
Richárd,Vince,Kossuth Lajos u. 81.,Szentkatalin,7681,MasterCard,5103349637832052,962,8/2019,9/15/1945
Kadosa,Kovács,Kis Diófa u. 45.,Nagymizdó,9913,MasterCard,5515539003404062,084,11/2017,5/1/1985
Márk,Lörinc,Árpád fejedelem útja 96.,Budapest,1185,MasterCard,5283792192681020,256,4/2018,5/7/1938
Medárd,Kôváry,Kálmán Imre u. 69.,Somogysímonyi,8737,MasterCard,5155516326063028,367,11/2017,12/19/1945
Judit,Fenyvessy,Budaörsi út 25.,Balsa,4468,MasterCard,5525361517771417,647,7/2018,2/13/1946
Firenze,Gyôrfi,Nyár utca 99.,Csesztreg,8973,Visa,4485887191923461,984,2/2015,1/5/1973
Vayk,Juhász,Baross tér 78.,Tornabarakony,3765,Visa,4716177468747707,714,1/2017,2/16/1968
Blanka,Thuri,Hegedûs Gyula utca 65.,Altáró,2532,MasterCard,5182454126683794,482,8/2017,7/19/1945
Edina,Illés,Victor Hugo u. 72.,Karakó,9547,Visa,4485283933755017,612,4/2019,12/29/1960
Ákos,Kurucz,Kárpát u. 63.,Kereki,8618,Visa,4716836148606290,428,7/2016,4/6/1993
János,Györfy,Izabella u. 1.,Zalaszántó,8353,Visa,4485710999538523,099,7/2017,4/10/1984
Lili,Ferenci,Bem rkp. 51.,Litka,3866,MasterCard,5345854362278460,394,7/2016,6/4/1992
Rókus,Sultisz,Bécsi utca 36.,Mosonújhely,9183,Visa,4556398803061256,118,6/2017,6/25/1966
Ádám,Sebeôk,Kárpát u. 30.,Nagytevel,8562,Visa,4929295719725778,871,1/2019,8/22/1935
Klaudia,Gáspár,Veres Pálné u. 85.,Túrkeve,5420,Visa,4556812004181887,316,10/2017,9/19/1982
Firenze,Kádár,Piroska u. 88.,Szava,7813,MasterCard,5267741390142970,737,8/2015,8/11/1989
Tünde,Lovász,Veres Pálné u. 53.,Körösnagyharsány,5539,Visa,4916883297466975,913,8/2018,6/28/1929
Zekö,Bodo,Szent Gellért tér 10.,Ózd,3651,MasterCard,5109661373441235,050,2/2019,5/3/1984
Aurelia,Szigethi,Izabella u. 61.,Noszlop,8456,Visa,4532378100066157,795,2/2015,5/18/1964
Ema,Szôcs,Kis Diófa u. 28.,Ivánc,9931,Visa,4716779555419353,689,1/2016,7/21/1950
Irenke,Szepessi,Bem rakpart 45.,Gyôröcske,4625,Visa,4485799228708346,044,2/2015,12/20/1942
Andor,Szöts,Veres Pálné u. 43.,Dévaványa,5510,MasterCard,5480971069275956,464,8/2015,9/8/1928
Eszti,Szölösi,Wesselényi u. 85.,Rajka,9224,Visa,4485745274469747,386,12/2015,3/31/1947
Sandor,Vigh,Árpád fejedelem útja 31.,Budapest,1202,MasterCard,5123958228804407,879,7/2018,8/29/1958
Dzsenifer,Markó,Nyár utca 77.,Ortaháza,8954,MasterCard,5547748378744950,905,8/2016,12/21/1970
Bodi,Szakál,Baross tér 75.,Büttös,3821,MasterCard,5429475728176450,333,6/2016,5/5/1931
Dorottya,Szöllössy,Eötvös út 76.,Pécs,7619,MasterCard,5431401909995191,784,2/2017,11/28/1947
Zizi,Bartha,Teréz krt. 61.,Csákberény,8073,Visa,4556508394275731,701,5/2016,11/20/1975
Ilona,Máthé,Rákóczi út 34.,Kôvágóörs,8254,Visa,4716419479609280,586,10/2016,8/2/1948
Evacska,Mátyás,Agip u. 1.,Szentdénes,7913,MasterCard,5376762747729473,802,4/2018,3/3/1939
Ond,Szôts,Wesselényi u. 41.,Szany,9317,Visa,4532679564924835,006,12/2018,10/10/1942
Borhala,Berky,Nyár utca 3.,Bácsa,9010,MasterCard,5330388767999963,231,2/2019,7/17/1929
Zsuska,Szepesy,Síp utca 44.,Mende,2235,Visa,4532149693097267,107,5/2016,12/14/1949
Bella,Berecz,Belgrád rkp. 54.,Vaskeresztes,9795,Visa,4532380181998340,001,11/2017,8/2/1975
Csombor,Vince,Kis Diófa u. 36.,Hegyháthodász,9915,Visa,4556580544981179,292,6/2016,5/7/1935
Kamilla,Elek,Erzsébet krt. 34.,Ócsa,2364,MasterCard,5169651236540403,266,1/2019,2/21/1959
Mooreoorish,Hajdu,Munkácsy Mihály út 74.,Oroszlány,2840,Visa,4929767815853571,963,4/2018,6/29/1947
Erssike,Györffi,Wesselényi u. 9.,Gyóró,9363,Visa,4929764414989831,161,10/2019,9/1/1969
Zorán,Kulcsár,Belgrád rkp. 25.,Nemesrempehollós,9782,Visa,4532215913744788,386,1/2018,3/29/1955
Agotha,Hofman,Szent Gellért tér 72.,Uppony,3622,Visa,4716865282132334,023,10/2019,1/29/1961
Alexa,Gyôrfi,Veres Pálné u. 4.,Vésztô,5530,Visa,4916131501652844,132,6/2015,10/13/1946
Ervin,Szöllössy,Hegedûs Gyula utca 27.,Mogyorósbánya,2535,MasterCard,5419207151791089,680,8/2015,4/19/1954
Patrik,Bernáth,Munkácsy Mihály út 66.,Csatka,2888,MasterCard,5264502050167399,055,7/2016,4/26/1929
Fanni,Komáromy,Apáczai Csere János u. 84.,Zabar,3124,Visa,4556416439244938,570,2/2018,7/29/1930
Bela,Kónya,Baross tér 11.,Borsodszirák,3796,MasterCard,5238594036561442,821,2/2018,1/8/1931
Ágnes,Sipos,Tas vezér u. 20.,Szedres,7056,MasterCard,5136114433053373,239,6/2015,10/2/1952
Firenze,Sipos,Dózsa György út 79.,Alsózsolca,3571,Visa,4929214485476979,608,7/2016,6/12/1944
Patony,Jónás,Szent Gellért tér 37.,Nagybarca,3641,MasterCard,5395692802793873,885,4/2015,6/4/1983
Ivett,Thuri,Kárpát u. 65.,Bakonykoppány,8571,MasterCard,5105104816377058,987,6/2016,7/15/1982
Jucika,Szathmáry,Árpád fejedelem útja 59.,Surány,2017,Visa,4916833784648486,340,9/2016,6/12/1991
Angyalka,László,Piroska u. 42.,Harkány,7815,Visa,4539733455097434,702,8/2017,3/15/1970
Pázmán,Saági,Victor Hugo u. 14.,Pereszteg,9484,MasterCard,5103113397082310,664,7/2019,1/6/1953
Aggie,Meyer,Erzsébet tér 86.,Szúcs,3341,Visa,4716660328196058,097,10/2018,10/27/1987
Agoston,Cakó,Izabella u. 69.,Ajka,8447,MasterCard,5465065295644108,532,6/2017,8/9/1931
János,Tolnay,Budaörsi út 83.,Timár,4466,Visa,4485069815209037,698,12/2015,10/10/1978
Soma,Saáry,Erzsébet krt. 75.,Dabas,2373,MasterCard,5460086060038016,754,3/2015,11/24/1962
Tünde,Major,Dayka Gábor u. 90.,Bácsbokod,6453,Visa,4532595773697576,361,1/2017,10/30/1971
Rebeka,Kerekes,Nánási út 24.,Somogycsicsó,8726,MasterCard,5560511256640944,721,4/2017,11/4/1973
Zsa-zsa,Révész,Wesselényi u. 76.,Iván,9374,MasterCard,5394236263348347,922,10/2019,6/4/1981
Rókus,Pap,Victor Hugo u. 79.,Sárvár,9609,MasterCard,5525452121788614,651,7/2017,5/29/1950
Noémi,Szôllôs,Dayka Gábor u. 59.,Gara,6522,Visa,4532871544081519,953,9/2015,4/6/1965
Katinka,Gera,Apor Péter u. 79.,Újszász,5052,MasterCard,5220238399567444,805,2/2016,6/15/1951
Varsàny,Kovács,Király u. 49.,Méntelek,6008,MasterCard,5402887223668883,905,10/2017,2/2/1946
Etilka,Pethe,Teréz krt. 51.,Mezôszentgyörgy,8133,Visa,4539875496605137,144,5/2015,2/5/1941
Agoston,Forgách,Eötvös út 90.,Barcs,7570,MasterCard,5576112370812287,954,11/2015,5/20/1975
Ozséb,Rác,Szent Gellért tér 16.,Bükkmogyorósd,3648,Visa,4716093905963700,391,7/2018,6/20/1962
Etilka,Császár,Erzsébet tér 9.,Visonta,3271,Visa,4539140527526277,989,8/2018,8/28/1938
Tarján,Vass,Tompa u. 70.,Nagykereki,4127,Visa,4532112771781426,591,6/2019,9/25/1964
Vanessza,Kuncz,Erzsébet tér 47.,Kompolt,3356,MasterCard,5214714412078575,378,5/2018,2/6/1975
Surány,Szûts,Teréz krt. 73.,Seregélyes,8111,MasterCard,5375577608243187,961,8/2015,7/31/1961
Armand,Bernáth,Rákóczi út 3.,Veszprém,8200,Visa,4556629132854122,729,3/2018,2/1/1960
György,Bagi,Bem rakpart 31.,Záhony,4625,MasterCard,5596629564781693,798,7/2017,10/13/1946
Aggie,Mayer,Tompa u. 75.,Hajdúbagos,4273,MasterCard,5500397554089809,227,4/2018,11/13/1934
Andor,Kállai,Bem rakpart 13.,Ura,4763,Visa,4716075364375245,964,9/2016,12/4/1957
Vitéz,Berta,Csavargyár u. 8.,Dobronhegy,8917,Visa,4532923911331934,961,1/2016,9/12/1931
Csongor,Német,Síp utca 73.,Vácbottyán,2162,Visa,4556620460121481,819,4/2017,9/16/1975
Zsolt,Gergely,Wesselényi u. 81.,Szilsárkány,9312,Visa,4532266829758982,889,12/2018,8/31/1934
Kaplony,Széll,Munkácsy Mihály út 54.,Kôröstetétlen,2745,MasterCard,5533113701575447,251,9/2016,9/6/1992
Gitta,Hajnal,Csavargyár u. 80.,Almásháza,8935,MasterCard,5253996390017749,241,2/2018,1/12/1944
Judit,Huszár,Bécsi utca 24.,Enese,9143,MasterCard,5512043175534296,859,1/2018,5/3/1976
Sebestyen,Pásztor,Erzsébet tér 53.,Tarnalelesz,3258,MasterCard,5131967293603404,170,8/2017,6/28/1939
Laborc,Földi,Bem rakpart 13.,Csegöld,4742,Visa,4532919168499630,906,1/2017,11/3/1987
Tihamér,Asztalos,Apor Péter u. 66.,Kölcse,4965,MasterCard,5103537561916970,809,5/2019,11/9/1930
Beriszl,Benedek,Tas vezér u. 61.,Sióagárd,7171,Visa,4532080408415785,300,2/2017,1/27/1934
Erika,Szûcs,Dayka Gábor u. 12.,Állampuszta,6327,MasterCard,5497867258213884,928,2/2015,9/30/1981
Keve,Havasy,Hegyalja út 59.,Nagypród,4074,Visa,4556690496394287,490,4/2019,12/29/1952
Ompoly,Csapó,Síp utca 67.,Mogyoród,2146,Visa,4532172928817416,763,11/2017,3/30/1965
Panna,Takáts,Victor Hugo u. 49.,Tompaládony,9662,MasterCard,5562899287212306,351,5/2016,5/7/1994
Agoti,Lörinc,Nagytétényi út 32.,Pusztaegres,7019,Visa,4532509958849001,184,6/2015,4/26/1990
Zsofika,Soós,Bécsi utca 23.,Gyömöre,9124,MasterCard,5248173953447097,608,7/2017,4/24/1932
Dóra,Bányay,Szent Gellért tér 33.,Hejôpapi,3594,Visa,4556630645901574,646,1/2016,3/20/1992
Máté,Fenyvessy,Erzsébet tér 12.,Besenyôtelek,3373,MasterCard,5543270445153382,142,7/2016,9/11/1994
Boriska,Kasza,Csabai kapu 23.,Budapest,1064,Visa,4532730108366023,606,8/2019,7/18/1930
Hajnalka,Sinko,Szent Gellért tér 66.,Ózd,3604,Visa,4929040731791832,693,6/2015,12/7/1986
Domonkos,Oláh,Síp utca 44.,Gomba,2217,Visa,4532059563711022,235,10/2017,11/5/1969
Tímea,Szölôsy,Kis Diófa u. 9.,Magyarlak,9962,Visa,4485143041005434,125,4/2016,2/20/1978
Bernadett,Petheô,Nánási út 30.,Balatonboglár,8630,MasterCard,5176699301657967,281,8/2018,3/28/1972
Ica Ilka,Illyés,Apáczai Csere János u. 66.,Mátramindszent,3155,Visa,4532557642301814,738,8/2016,8/24/1955
Ramóna,Smid,Bem rakpart 93.,Tiszaszentmárton,4628,MasterCard,5210492167001944,021,10/2017,10/14/1949
Kata,Szôllôssi,Budaörsi út 15.,Nyíregyháza,4432,Visa,4556198850949258,787,4/2019,10/21/1940
Szólát,Kiss,Dózsa György út 39.,Miskolc,3534,Visa,4916798444489839,004,4/2018,5/31/1967
Miklós,Hegedüs,Tas vezér u. 65.,Nagyszokoly,7097,MasterCard,5502168372359585,481,3/2018,5/10/1979
Nikoletta,Bognár,Király u. 26.,Battonya,5830,Visa,4716334641319983,307,9/2018,11/30/1931
Kat,Sári,Wesselényi u. 11.,Pásztori,9311,Visa,4485152413277984,675,6/2016,5/24/1962
Jozsef,Vég,Kossuth Lajos u. 14.,Hidas,7696,MasterCard,5261047018219588,620,5/2018,1/31/1944
Cintia,Magyar,Munkácsy Mihály út 66.,Albertirsa,2730,MasterCard,5331119336467870,185,8/2016,11/25/1982
Vázsony,Szölôsi,Nyár utca 50.,Szentkozmadombja,8947,MasterCard,5515254340307693,384,1/2016,12/24/1968
Gréta,Gera,Szilágyi Erzsébet fasor 75.,Felsôegerszeg,7370,MasterCard,5564606803000356,144,1/2019,8/8/1961
Rajmund,Sultisz,Izabella u. 78.,Csetény,8417,Visa,4532127362988636,846,1/2018,12/5/1933
Rebeka,Kocsis,Munkácsy Mihály út 73.,Tárkány,2945,Visa,4916138220638509,255,2/2016,9/19/1939
Karola,Baranyay,Dayka Gábor u. 55.,Dunatetétlen,6325,MasterCard,5387965151864119,726,5/2018,9/26/1991
Regina,Varga,Erzsébet tér 35.,Erdôtelek,3358,MasterCard,5338361692248105,868,3/2019,10/4/1947
Jozsef,Sági,Dayka Gábor u. 1.,Bodoglár,6137,Visa,4532337128811242,396,12/2018,2/21/1994
Tibor,Polak,Belgrád rkp. 67.,Rábahidvég,9777,MasterCard,5317525229057164,959,10/2017,10/11/1938
Borbála,Kecskés,Wesselényi u. 22.,Sopron,9408,Visa,4532202319282530,297,3/2018,12/1/1931
Eszti,Balogh,Eötvös út 23.,Szilvásszentmárton,7477,Visa,4716342002133216,223,12/2015,8/21/1990
Mónika,Pethö,Budaörsi út 55.,Kálmánháza,4434,MasterCard,5369554599699923,398,12/2016,11/15/1970
Marcell,Fábián,Erzsébet tér 5.,Hevesvezekény,3383,Visa,4716361366210766,559,10/2015,4/16/1967
Viktor,Szöllôs,Wesselényi u. 34.,Szárföld,9353,Visa,4532298515804044,729,1/2019,12/31/1987
Berta,Thury,Bem rakpart 78.,Nagyvarsány,4812,MasterCard,5386432741228041,810,12/2017,1/23/1969
Elek,Áts,Teréz krt. 79.,Aba,8128,Visa,4716548073690658,610,4/2016,11/11/1993
Hanna,Lang,Dayka Gábor u. 65.,Baja,6500,Visa,4929498708297516,841,3/2017,1/2/1958
Rykus,Bogdán,Apáczai Csere János u. 53.,Mátranovák,3143,Visa,4916566141066501,176,7/2018,10/25/1947
Folkus,Saághy,Hegyalja út 42.,Pallagpuszta,4014,MasterCard,5414292483225761,458,8/2018,3/13/1958
Ernesztina,Szôlôsi,Hegyalja út 16.,Tiszacsermely,3972,MasterCard,5126929766638389,937,7/2017,10/7/1947
Dominika,Kónya,Victor Hugo u. 27.,Bögöte,9675,MasterCard,5157379731607519,772,2/2015,9/8/1936
Réka,Bányay,Kossuth Lajos u. 36.,Pécs,7621,MasterCard,5210744441119250,748,2/2017,2/19/1938
Boriska,Varga,Kálmán Imre u. 88.,Bocska,8776,MasterCard,5530894315828008,044,4/2017,6/19/1985
Szescõ,Tury,Hegedûs Gyula utca 95.,Kosd,2612,Visa,4716641959890227,434,10/2015,2/16/1959
Botond,Juhász,Hegyalja út 81.,Debrecen,4029,MasterCard,5396145799525179,875,11/2017,6/5/1981
Belle,Nagy,Tas vezér u. 98.,Szárász,7184,Visa,4929396619412853,570,2/2018,4/25/1937
Patony,Benkö,Teréz krt. 39.,Balatonfôkajár,8164,MasterCard,5134592387674843,980,9/2015,7/10/1949
Zsofika,Szöllôs,Kossuth Lajos u. 15.,Újmohács,7714,MasterCard,5107273881098283,513,4/2019,7/30/1972
Diána,Katona,Dózsa György út 94.,Miskolc,3530,MasterCard,5128071546482677,202,6/2015,3/28/1936
Deli,Szôlôsy,Erzsébet tér 7.,Markazh,3262,MasterCard,5101210774213070,746,8/2015,11/27/1990
Vivien,Joó,Victor Hugo u. 60.,Szombathely,9700,MasterCard,5375073448661903,408,12/2018,3/2/1988
Tzigane,Dobos,Apáczai Csere János u. 34.,Atkár,3213,Visa,4716355187741355,285,7/2016,4/24/1939
Alexandra,Ságy,Munkácsy Mihály út 90.,Oroszlány,2840,Visa,4556574373349202,945,9/2016,12/29/1960
Istvan,Berec,Nánási út 89.,Iharos,8726,MasterCard,5184540656075928,590,8/2019,2/22/1992
Eszter,Szigethy,Síp utca 36.,Üllô,2225,MasterCard,5319641765738576,126,10/2019,4/7/1954
Zekö,Makkai,Erzsébet krt. 85.,Pilisszentlélek,2500,Visa,4716531727030000,213,9/2015,3/24/1985
Anna,Bernát,Dayka Gábor u. 83.,Pirtó,6414,Visa,4929437937096331,882,3/2018,7/26/1977
Zalán,Pete,Tompa u. 68.,Magyarhomorog,4137,MasterCard,5544758705410111,422,7/2019,8/25/1957
Tzigane,Kováts,Bem rkp. 91.,Hejce,3892,MasterCard,5490778403464172,303,3/2015,8/13/1989
Dalma,Angyal,Hegedûs Gyula utca 31.,Szécsénke,2692,MasterCard,5509147359952540,869,3/2015,11/23/1962
Lajos,György,Kálmán Imre u. 13.,Esztergályhorváti,8742,MasterCard,5359218155624939,692,2/2018,3/24/1992
Donát,Mester,Bem rkp. 77.,Garadna,3873,MasterCard,5488745392131181,997,4/2019,10/8/1950
Orsolya,Csizmadia,Szilágyi Erzsébet fasor 61.,Barátúr,7394,Visa,4485080106031741,813,2/2015,3/13/1931
Tünde,Makay,Tompa u. 27.,Sáp,4176,MasterCard,5328671946126598,175,6/2017,10/4/1990
Aranka,Sinka,Árpád fejedelem útja 76.,Parkváros,2035,MasterCard,5104170612886486,168,2/2017,9/14/1971
Keled,Gyarmathi,Baross tér 7.,Szendrôlád,3751,Visa,4716446456815846,604,5/2018,12/21/1933
Bodor,Márkus,Rákóczi út 69.,Szentkirályszabadja,8225,MasterCard,5156192196777557,618,10/2018,5/20/1946
Irenke,Timár,Csabai kapu 25.,Budapest,1073,MasterCard,5341371084048018,180,6/2017,3/14/1929
Zajzon,Siposs,Síp utca 45.,Pécel,2119,MasterCard,5408413955666708,873,11/2019,6/24/1986
Lazar,Lendvay,Bem rakpart 34.,Olcsva,4826,MasterCard,5127785653819121,953,4/2016,12/5/1943
Rikard,Révész,Eötvös út 67.,Ecseny,7457,MasterCard,5274847371745383,942,6/2017,2/21/1992
Pázmán,Szûts,Dayka Gábor u. 21.,Újtelek,6337,Visa,4716041567782660,488,6/2017,4/16/1990
Pista,Polyák,Piroska u. 78.,Ivándárda,7782,Visa,4929221994689851,294,9/2019,8/28/1983
Bertalan,Sultész,Hegedûs Gyula utca 88.,Galgagyörk,2681,Visa,4485908261134027,256,6/2019,8/14/1994
